0.2870181818181824 0.51 0
0.5077454545454554 0.51 0
0.5368000000000008 0.51 1
0.35716363636363735 0.51 0
0.2727272727272727 0.7666666666666667 1
0.0903272727272728 0.7666666666666667 0
0.31105454545454575 0.7666666666666667 0
0.5725454545454548 0.7666666666666667 1
0.39014545454545485 0.7666666666666667 0
0.6108727272727278 0.7666666666666667 0
0.8142545454545462 0.7666666666666667 1
0.6218545454545463 0.7666666666666667 0
0.6942545454545465 0.7666666666666667 1
0.5289818181818192 0.7666666666666667 0
0.6784363636363648 0.7666666666666667 1
0.6529454545454558 0.7666666666666667 0
0.5173090909090923 0.7666666666666667 0
0.6888000000000014 0.7666666666666667 1
0.5064000000000015 0.74 0
0.7271272727272744 0.74 1
0.7016363636363654 0.74 0
0.5660000000000018 0.74 0
0.6434545454545474 0.74 1
0.4481818181818202 0.74 0
0.6276363636363658 0.74 1
0.501418181818184 0.74 0
0.5439636363636385 0.7816666666666666 0
0.8693454545454571 0.7816666666666666 1
0.7153090909090936 0.7816666666666666 0
0.7493454545454573 0.7816666666666666 1
0.65807272727273 0.7816666666666666 0
0.6293454545454575 0.7816666666666666 0
0.7091272727272757 0.7816666666666666 1
0.5150909090909123 0.7816666666666666 0
0.6933090909090941 0.7816666666666666 1
0.5522909090909123 0.7616666666666667 0
0.6304727272727305 0.7616666666666667 0
0.731636363636367 0.7616666666666667 1
0.5376000000000035 0.7616666666666667 0
0.6914181818181854 0.7616666666666667 1
0.5373818181818218 0.7616666666666667 0
0.6285818181818219 0.7616666666666667 1
0.6030909090909129 0.7616666666666667 0
0.46745454545454923 0.7233333333333334 0
0.6959636363636403 0.7233333333333334 1
0.5306909090909131 0.7233333333333334 0
0.6557454545454587 0.7233333333333334 1
0.6302545454545496 0.7233333333333334 0
0.4946181818181862 0.7233333333333334 0
0.6661090909090954 0.7233333333333334 1
0.4837090909090955 0.7233333333333334 0
0.6258909090909137 0.7233333333333334 1
0.554763636363641 0.785 0
0.4904000000000049 0.785 0
0.7223272727272777 0.785 1
0.5476000000000051 0.785 0
0.6821090909090961 0.785 1
0.6329090909090961 0.785 0
0.5329090909090963 0.785 0
0.7204363636363691 0.785 1
0.5380363636363692 0.5116666666666667 0
0.5264000000000056 0.5116666666666667 1
0.3311272727272785 0.5116666666666667 0
0.510581818181824 0.5116666666666667 1
0.3843636363636423 0.5116666666666667 0
0.3613818181818242 0.5116666666666667 1
0.2701090909090969 0.5116666666666667 0
0.2413818181818243 0.5116666666666667 0
0.37174545454546076 0.5116666666666667 1
0.17701818181818807 0.525 0
0.4972363636363701 0.525 1
0.471745454545461 0.525 0
0.3361090909090975 0.525 0
0.43440000000000667 0.525 1
0.23967272727273398 0.525 0
0.5017818181818251 0.525 1
0.2727272727272727 0.6783333333333333 1
0.27450909090909087 0.6783333333333333 0
0.660327272727273 0.6783333333333333 0
0.8637090909090913 0.6783333333333333 1
0.6713090909090915 0.6783333333333333 0
0.800872727272728 0.6783333333333333 1
0.6746545454545461 0.6783333333333333 0
0.7172000000000008 0.6783333333333333 0
0.7380363636363644 0.6783333333333333 1
0.5584000000000008 0.6783333333333333 0
0.6025454545454554 0.6783333333333333 1
0.4085090909090919 0.6783333333333333 0
0.5867272727272739 0.6783333333333333 1
0.445709090909092 0.6783333333333333 0
0.5238909090909103 0.6783333333333333 0
0.6250545454545468 0.6783333333333333 1
0.43101818181818324 0.5866666666666667 0
0.5848363636363652 0.5866666666666667 1
0.4308000000000015 0.5866666666666667 0
0.44934545454545616 0.5866666666666667 1
0.33970909090909257 0.5866666666666667 0
0.3466181818181836 0.5866666666666667 0
0.4597090909090928 0.5866666666666667 1
0.2644363636363655 0.5866666666666667 0
0.6142545454545477 0.6166666666666667 1
0.5887636363636386 0.6166666666666667 0
0.45312727272727504 0.6166666666666667 0
0.5514181818181842 0.6166666666666667 1
0.35669090909091156 0.6166666666666667 0
0.5356000000000025 0.6166666666666667 1
0.42596363636363893 0.6166666666666667 0
0.43287272727272996 0.6166666666666667 0
0.5459636363636392 0.6166666666666667 1
0.35069090909091205 0.5316666666666666 0
0.5301454545454576 0.5316666666666666 1
0.4039272727272758 0.5316666666666666 0
0.42741818181818503 0.5316666666666666 1
0.4019272727272759 0.5316666666666666 0
0.26629090909091235 0.5316666666666666 0
0.4116000000000034 0.5316666666666666 1
0.22330909090909437 0.5316666666666666 0
0.4789818181818219 0.6866666666666666 0
0.7114181818181858 0.6866666666666666 1
0.5231272727272768 0.6866666666666666 0
0.591418181818186 0.6866666666666666 1
0.43738181818182237 0.6866666666666666 0
0.5512000000000044 0.6866666666666666 1
0.5257090909090953 0.6866666666666666 0
0.3900727272727318 0.6866666666666666 0
0.561563636363641 0.59 1
0.3791636363636411 0.59 0
0.5457454545454594 0.59 1
0.49654545454545945 0.59 0
0.3965454545454596 0.59 0
0.46207272727273235 0.59 1
0.2680363636363688 0.59 0
0.4218545454545507 0.59 1
0.2678181818181871 0.59 0
0.5150545454545455 0.84 0
0.7184363636363639 0.84 1
0.5260363636363641 0.84 0
0.7858181818181824 0.84 1
0.7603272727272734 0.84 0
0.6246909090909099 0.84 0
0.8241454545454554 0.84 1
0.6494181818181828 0.84 0
0.7404727272727284 0.84 1
0.6492000000000011 0.84 0
0.6204727272727286 0.84 0
0.7246545454545468 0.84 1
0.5293818181818196 0.84 0
0.7350181818181833 0.8433333333333334 1
0.6253818181818197 0.8433333333333334 0
0.6322909090909108 0.8433333333333334 0
0.8314545454545473 0.8433333333333334 1
0.6431636363636384 0.8433333333333334 0
0.7477818181818203 0.8433333333333334 1
0.6215636363636384 0.8433333333333334 0
0.6641090909090933 0.8433333333333334 0
0.7075636363636387 0.8433333333333334 1
0.521345454545457 0.7016666666666667 0
0.7458909090909117 0.7016666666666667 1
0.6048727272727299 0.7016666666666667 0
0.5847636363636391 0.7016666666666667 1
0.4585454545454573 0.7016666666666667 0
0.5010909090909121 0.7016666666666667 0
0.6230909090909121 0.7016666666666667 1
0.427818181818185 0.7016666666666667 0
0.7776363636363671 0.815 0
0.8357454545454581 0.815 1
0.6495272727272765 0.815 0
0.7729090909090947 0.815 1
0.5905090909090946 0.815 0
0.732690909090913 0.815 1
0.6615636363636402 0.815 0
0.5972000000000041 0.815 0
0.8000727272727315 0.815 1
0.2727272727272727 0.7366666666666667 1
0.37072727272727274 0.7366666666666667 0
0.7184363636363639 0.7366666666666667 1
0.577418181818182 0.7366666666666667 0
0.6556000000000005 0.7366666666666667 1
0.6301090909090914 0.7366666666666667 0
0.4012000000000024 0.6016666666666667 0
0.5465090909090933 0.6016666666666667 1
0.3582181818181842 0.6016666666666667 0
0.55687272727273 0.6016666666666667 1
0.5076727272727299 0.6016666666666667 0
0.4076727272727301 0.6016666666666667 0
0.5410545454545482 0.6016666666666667 1
0.34865454545454827 0.8033333333333333 0
0.6374909090909122 0.8033333333333333 0
0.7246545454545487 0.8033333333333333 1
0.5336363636363669 0.8033333333333333 0
